,rel_type,child_part_num,parent_part_num
14309,P,973c03h12pr5419,973c03h12
14310,P,1022Bpr0013,1022B
14311,P,20596pr0003,20596
14312,P,1022Bpr0012,1022B
14313,P,14769pr0022,14769
14314,P,87552pr0003,87552
14315,P,98138pr0141,98138
14316,T,32572pat0001,32572
14317,P,28631pr0004,28631
14318,P,18746pr0002,18746
14319,P,6309pr0011,6309
14320,P,3068bpr9922,3068b
14321,P,1011Cpr0028,1011C
14322,P,92198pr0109,92198
14323,P,16925c01pr0138,16925
14324,P,1022Bpr0011,1022B
14325,P,1022Bpr0010,1022B
14326,P,1022Bpr0035,1022B
14327,P,970x026pr1921,970x026
14328,P,1022Bpr0003,1022B
14329,P,30144pr0181,30144
14330,P,973c01h01pr1941,973c01h01
14331,P,51704pr9999,51704
14332,P,21019c00pat005pr1874,21019c00pat005
14333,P,21019c00pat012pr1877,21019c00pat012
14334,P,3069bpr0339,3069b
14335,P,1022Bpr0007,1022B
14336,P,1022Bpr0026,1022B
14337,P,20381c01pr0147,20381
14338,P,36036pr0004,36036
14339,P,1022Bpr0024,1022B
14340,P,1022Bpr0036,1022B
14341,P,30350cpr0011,30350c
14342,P,87580pr0001,87580
14343,P,3069bpr0278,3069b
14344,P,66565pr0001,66565
14345,P,1022Bpr0040,1022B
14346,P,15068pr0023,15068
14347,P,2431pr0118,2431
14348,P,6636pr0018,6636
14349,P,4066pr0321,4066
14350,P,3626cpr9950,3626c
14351,B,upn0186,737bc01
14352,B,3070bpr0010,67211
14353,P,1042Apr0001,1042A
14354,P,98138pr0183,98138
14355,P,1042Apr0002,1042A
14356,P,1042Apr0003,1042A
14357,P,1042Apr0004,1042A
14358,P,66565pr0006,66565
14359,P,92198pr0124,92198
14360,M,65098,32138
14361,R,15537,15536
14362,R,2918,2917
14363,B,98138pr0184,67217
14364,P,87079pr9987,87079
14365,P,3626cpr0750,3626c
14366,P,4197pr9999,4197
14367,P,92198pr0134,92198
14368,B,fabfig0002c02pr0001,fabfig0002c04pr0001
14369,P,970c00pr1782,970c00
14370,P,1042Apr0005,1042A
14371,P,1042Apr0006,1042A
14372,P,1042Apr0007,1042A
14373,P,3626cpr0409,3626c
14374,P,1042Apr0008,1042A
14375,P,1042Apr0009,1042A
14376,P,1042Apr0010,1042A
14377,B,fabupn0021,fabfig0002c04pr0001
14378,B,737,737c01
14379,P,14769pr1131,14769
14380,B,fabfig0002c11pr0001,fabfig0002c07pr0001
14381,P,970c00pr9917,970c00
14382,B,36083b,36083
14383,B,36083c,36083
14384,P,1042Apr0012,1042A
14385,P,1042Apr0013,1042A
14386,P,1042Apr0014,1042A
14387,P,1042Apr0017,1042A
14388,P,1042Apr0018,1042A
14389,P,1042Apr0019,1042A
14390,P,1042Apr0020,1042A
14391,P,1042Apr0021,1042A
14392,M,42195,26287
14393,P,1042Apr0022,1042A
14394,P,1042Apr0023,1042A
14395,P,66565pr0005,66565
14396,P,970c00pr1779,970c00
14397,P,6309pr0093,6309
14398,P,6309pr0097,6309
14399,P,1042Apr0024,1042A
14400,P,1042Apr0025,1042A
14401,P,1042Apr0026,1042A
14402,P,1042Apr0027,1042A
14403,P,1042Apr0028,1042A
14404,P,1042Apr0029,1042A
14405,P,1042Apr0030,1042A
14406,P,1042Apr0031,1042A
14407,P,1042Apr0032,1042A
14408,P,1042Apr0033,1042A
14409,P,1042Apr0034,1042A
14410,P,1042Apr0035,1042A
14411,P,1042Apr0036,1042A
14412,P,1042Apr0037,1042A
14413,P,1042Apr0038,1042A
14414,P,1042Apr0040,1042A
14415,P,1042Apr0041,1042A
14416,P,1042Apr0042,1042A
14417,P,1042Apr0043,1042A
14418,P,1042Apr0044,1042A
14419,P,1042Apr0045,1042A
14420,P,1042Apr0046,1042A
14421,P,1042Apr0047,1042A
14422,P,1042Apr0048,1042A
14423,P,1042Apr0049,1042A
14424,P,1042Apr0050,1042A
14425,P,1042Apr0051,1042A
14426,P,1021Apr0001,1021A
14427,P,1021Apr0002,1021A
14428,P,1021Apr0003,1021A
14429,P,10172pr0001,10172
14430,P,1022Bpr0037,1022B
14431,P,1022Bpr0038,1022B
14432,P,37829pr0006,37829
14433,P,37829pr0007,37829
14434,P,98162pr0001,98162
14435,P,35735pr0001,35735
14436,P,1022Bpr0039,1022B
14437,P,1022Bpr0041,1022B
14438,P,1022Cpr0001,1022C
14439,P,1022Cpr0002,1022C
14440,P,1022Cpr0003,1022C
14441,P,66565pr0002,66565
14442,P,1022Cpr0004,1022C
14443,P,60581pr0027,60581
14444,P,15068pr0024,15068
14445,P,clikupn0065apr0031,clikupn0065a
14446,P,1022Cpr0005,1022C
14447,P,1022Cpr0006,1022C
14448,P,1022Cpr0007,1022C
14449,P,1022Cpr0008,1022C
14450,P,1022Cpr0009,1022C
14451,P,1022Cpr0034,1022C
14452,P,1022Cpr0033,1022C
14453,P,1022Cpr0032,1022C
14454,P,31213pr0036,31213
14455,P,1022Cpr0031,1022C
14456,P,31110pr0107,31110
14457,M,3626cpr0750,3626bpr0750
14458,P,1022Cpr0030,1022C
14459,P,1022Cpr0029,1022C
14460,P,21019c00pat005pr1892,21019c00pat005
14461,P,1022Cpr0028,1022C
14462,P,3626cpr0633,3626c
14463,P,1022Cpr0027,1022C
14464,P,1022Cpr0026,1022C
14465,P,1022Cpr0025,1022C
14466,P,1022Cpr0024,1022C
14467,P,upn0018pr0003,upn0018
14468,P,21019c00pat010pr1882,21019c00pat010
14469,P,3001pr9991,3001
14470,P,3004pr9996,3004
14471,P,3626cpr9868,3626c
14472,P,4162pr9995,4162
14473,P,4162pr9994,4162
14474,P,2431pr0134,2431
14475,M,1111M,1111L
14476,P,98138pr0184,98138
14477,P,3070bpr0011,3070b
14478,M,1121M,1121L
14479,P,85651pr0003,85651
14480,P,1022Cpr0023,1022C
14481,P,96714pr0002,96714
14482,P,1022Cpr0022,1022C
14483,P,64991pr0002,64991
14484,P,1022Cpr0021,1022C
14485,P,1022Cpr0020,1022C
14486,P,1022Cpr0019,1022C
14487,P,31110pr9998,31110
14488,P,1022Cpr0018,1022C
14489,P,1022Cpr0017,1022C
14490,P,1022Cpr0016,1022C
14491,P,1022Cpr0015,1022C
14492,P,1022Cpr0014,1022C
14493,P,1022Cpr0013,1022C
14494,P,92198pr0152,92198
14495,P,1022Cpr0012,1022C
14496,P,1022Cpr0011,1022C
14497,P,1022Cpr0010,1022C
14498,P,27149pr0076,27149
14499,P,60581pr0016,60581
14500,P,1022Cpr0035,1022C
14501,P,1022Cpr0036,1022C
14502,R,30255,71958
14503,B,98138pr0141,67222
14504,P,1022Cpr0037,1022C
14505,P,28631pr0161,28631
14506,P,28631pr0129,28631
14507,P,15554pr0192,15554
14508,P,15554pr0003,15554
14509,P,85974pr0172,85974
14510,P,98381pr0064,98381
14511,P,1022Cpr0038,1022C
14512,P,1022Cpr0039,1022C
14513,P,15427pr0173,15427
14514,P,1022Cpr0040,1022C
14515,P,1022Cpr0041,1022C
14516,P,1022Cpr0042,1022C
14517,P,1022Cpr0043,1022C
14518,P,1011Apr0105,1011A
14519,P,21019c00pat004pr1903,21019c00pat004
14520,P,1011Apr0106,1011A
14521,P,973c27h01pr2165,973c27h01
14522,P,1011Apr0107,1011A
14523,P,1011Apr0108,1011A
14524,P,1011Apr0110,1011A
14525,P,1011Apr0112,1011A
14526,P,1011Apr0113,1011A
14527,P,1011Apr0115,1011A
14528,P,1011Apr0117,1011A
14529,P,1011Apr0118,1011A
14530,P,66565pr0004,66565
14531,P,1011Apr0109,1011A
14532,P,1011Apr0111,1011A
14533,B,3070bpr0011,67211
14534,P,15535pr0007,15535
14535,P,3626cpr3045,3626c
14536,P,1011Apr0114,1011A
14537,P,60581pr0017,60581
14538,P,1011Apr0116,1011A
14539,B,2131,2131c01
14540,P,3626cpr0642,3626c
14541,P,1011Apr0119,1011A
14542,P,1011Apr0120,1011A
14543,P,3626cpr3046,3626c
14544,P,3626cpr1164,3626c
14545,P,1011Apr0121,1011A
14546,P,3626cpr3048,3626c
14547,P,3626cpr3049,3626c
14548,P,1042Apr0011,1042A
14549,P,1042Apr0015,1042A
14550,P,1042Apr0016,1042A
14551,P,2431pr0135,2431
14552,M,1131M,1131L
14553,P,1042Apr0039,1042A
14554,P,41879bpr0010,41879b
14555,T,16709pat0003,16709
14556,T,16709pat0002,16709
14557,P,3070bpr0012,3070b
14558,P,16709pat0001pr0014,16709pat0001
14559,P,1021Apr0005,1021A
14560,P,1021Apr0006,1021A
14561,P,16709pat0001pr0013,16709pat0001
14562,P,1021Apr0020,1021A
14563,P,1021Apr0138,1021A
14564,P,12895pr0113,12895
14565,P,1021Apr0139,1021A
14566,M,28974,42446
14567,P,1021Apr0140,1021A
14568,M,3626cpr1549,3626bpr1549
14569,P,3626cpr3050,3626c
14570,P,1021Apr0141,1021A
14571,P,1021Apr0142,1021A
14572,P,1021Apr0143,1021A
14573,P,1021Apr0144,1021A
14574,P,3626cpr3051,3626c
14575,P,1021Apr0145,1021A
14576,M,1141M,1141L
14577,P,1021Apr0147,1021A
14578,P,3626cpr3053,3626c
14579,P,1021Apr0148,1021A
14580,P,1021Apr0149,1021A
14581,P,3626cpr3054,3626c
14582,P,1021Apr0151,1021A
14583,P,3626cpr3055,3626c
14584,P,3626cpr3056,3626c
14585,P,1021Apr0152,1021A
14586,P,3626cpr3057,3626c
14587,P,3626cpr3058,3626c
14588,P,3626cpr3059,3626c
14589,P,1021Apr0153,1021A
14590,P,1021Apr0154,1021A
14591,P,1021Apr0155,1021A
14592,P,1021Apr0156,1021A
14593,P,3626cpr3047,3626c
14594,P,1021Apr0157,1021A
14595,P,1021Apr0158,1021A
14596,P,28631pr0211,28631
14597,P,3626cpr3052,3626c
14598,P,1021Apr0159,1021A
14599,P,28631pr0117,28631
14600,P,1021Apr0160,1021A
14601,P,18858pr0002,18858
14602,P,1021Apr0161,1021A
14603,P,1021Apr0163,1021A
14604,P,1021Apr0164,1021A
14605,P,66409pr0003,66409
14606,P,66409pr0004,66409
14607,B,36083d,36083
14608,B,36083e,36083
14609,P,1021Apr0165,1021A
14610,P,1021Apr0166,1021A
14611,A,973c07h27pr9943,973c07h27pr3260
14612,P,3010pr9991,3010
14613,P,973c27h27pr9756,973c27h27
14614,P,59086pr0002,59086
14615,P,1021Apr0167,1021A
14616,P,1021Apr0168,1021A
14617,P,1021Apr0004,1021A
14618,P,1021Apr0162,1021A
14619,P,1021Apr0170,1021A
14620,P,98368pr0002,98368
14621,M,2306,3298
14622,P,1021Apr0171,1021A
14623,P,1021Apr0172,1021A
14624,P,1021Apr0173,1021A
14625,P,1021Apr0174,1021A
14626,P,3068bpr9810,3068b
14627,P,1021Apr0175,1021A
14628,A,fabfig0019c01pr0002,fabfig0019c01pr0001
14629,T,21019c00pat008,21019c00
14630,P,21019c00pat004pr1732,21019c00pat004
14631,P,3005pr0022,3005
14632,P,30144pr0160,30144
14633,B,3070bpr0012,67211
14634,P,upn0018pr0004,upn0018
14635,P,1021Apr0012,1021A
14636,P,3626cpr9727,3626c
14637,R,47455,47432
14638,A,27063,2546
14639,P,3626cpr2895,3626c
14640,P,3626cpr2896,3626c
14641,P,63864pr0011,63864
14642,P,39739pr0001,39739
14643,B,scalaupn0120a,scalaupn0120
14644,P,85651pr0002,85651
14645,P,85651pr0001,85651
14646,P,1021Apr0146,1021A
14647,P,3626cpr0675,3626c
14648,M,3626cpr0732,3626bpr0732
14649,P,64991pr0003,64991
14650,B,98138pr0183,67217
14651,B,42411a,42411
14652,B,42411b,42411
14653,P,970c00pr2169,970c00
14654,P,23969pr0001,23969
14655,M,55705,98729
14656,P,3626cpr9877,3626c
14657,P,4066pr9987,4066
14658,P,4066pr9986,4066
14659,P,27321pr0001,27321
14660,P,970c00pr9979,970c00
14661,P,3626cpr9894,3626c
14662,B,36083f,36083
14663,P,1021Apr0176,1021A
14664,R,66727,18977
14665,P,30144pr0188,30144
14666,P,30144pr0087,30144
14667,P,15068pr0061,15068
14668,P,973c28h22pr9999,973c28h22
14669,P,1043Apr0014,1043A
14670,P,3069bpr9995,3069b
14671,P,1043Apr0020,1043A
14672,P,98138pr0131,98138
14673,P,87568pr0002,87568
14674,B,65726a,65726
14675,B,65726b,65726
14676,B,69188b,69188c01
14677,P,31110pr0106,31110
14678,R,47455,47452
14679,P,92198pr0104,92198
14680,P,92198pr0168,92198
14681,P,30144pr0088,30144
14682,P,3626cpr8999,3626c
14683,P,3626cpr2893,3626c
14684,P,30144pr0275,30144
14685,M,3626cpr0549,3626bpr0549
14686,A,973c03h31pr0295,973c03h31pr4783
14687,P,30144pr0128,30144
14688,P,30144pr0098,30144
14689,P,3070bpr0234,3070b
14690,P,3626cpr9746,3626c
14691,P,22385pr1001,22385
14692,A,19727pr0020,19727pr0004
14693,P,31005pr0008,31005
14694,P,970c00pr1521,970c00
14695,P,31005pr0009,31005
14696,P,31005pr0010,31005
14697,M,3626bpr0854,3626cpr0854
14698,P,973c27h01pr1072,973c27h01
14699,P,973c05h03pr9717,973c05h03
14700,P,973c05h03pr3857,973c05h03
14701,P,973c19h19pr4491,973c19h19
14702,M,35394,3960
14703,P,35394pr0003,35394
14704,P,3068bpr9809,3068b
14705,P,3068bpr9808,3068b
14706,P,3068bpr9807,3068b
14707,R,29632pr0001,29630pr0001
14708,R,29632pr0004,29630pr0004
