,inventory_id,fig_num,quantity
4659,7081,fig-005163,1
4660,7081,fig-005164,1
4661,7090,fig-010150,1
4662,7090,fig-010151,1
4663,7090,fig-010152,1
4664,7098,fig-011690,1
4665,7099,fig-003320,1
4666,7099,fig-003337,1
4667,7099,fig-003338,1
4668,7099,fig-003339,1
4669,7099,fig-003340,1
4670,7100,fig-000497,1
4671,7102,fig-000609,1
4672,7102,fig-000786,1
4673,7102,fig-007717,1
4674,7102,fig-008032,1
4675,7108,fig-000163,1
4676,7108,fig-003697,3
4677,7111,fig-007579,1
4678,7111,fig-007858,1
4679,7115,fig-000297,1
4680,7119,fig-005633,1
4681,7119,fig-005654,1
4682,7123,fig-006974,2
4683,7123,fig-006976,1
4684,7126,fig-000129,1
4685,7126,fig-000376,1
4686,7126,fig-004918,1
4687,7126,fig-005946,1
4688,7126,fig-006391,1
4689,7126,fig-006392,1
4690,7126,fig-006393,1
4691,7130,fig-000216,1
4692,7131,fig-004187,1
4693,7131,fig-004189,1
4694,7131,fig-004190,2
4695,7132,fig-000240,3
4696,7133,fig-007621,1
4697,7133,fig-007625,3
4698,7133,fig-007626,1
4699,7133,fig-007635,1
4700,7133,fig-007636,1
4701,7133,fig-007637,1
4702,7133,fig-007638,1
4703,7133,fig-010540,1
4704,7135,fig-000815,1
4705,7137,fig-000859,1
4706,7139,fig-000453,1
4707,7142,fig-000315,5
4708,7149,fig-001054,1
4709,7149,fig-002327,1
4710,7153,fig-005658,1
4711,7153,fig-005659,1
4712,7153,fig-005660,1
4713,7156,fig-004225,1
4714,7156,fig-004226,2
4715,7163,fig-006855,1
4716,7163,fig-006856,1
4717,7163,fig-006873,1
4718,7166,fig-000537,1
4719,7168,fig-007349,1
4720,7168,fig-008745,1
4721,7168,fig-008746,1
4722,7174,fig-000311,1
4723,7174,fig-000336,1
4724,7174,fig-000826,1
4725,7174,fig-005649,1
4726,7174,fig-005650,1
4727,7175,fig-008773,1
4728,7180,fig-001518,1
4729,7194,fig-000231,1
4730,7195,fig-000727,2
4731,7196,fig-006292,1
4732,7197,fig-007893,1
4733,7197,fig-007894,1
4734,7197,fig-007895,1
4735,7204,fig-002156,1
4736,7204,fig-002186,1
4737,7204,fig-002187,1
4738,7208,fig-007118,1
4739,7208,fig-007119,1
4740,7208,fig-007120,1
4741,7208,fig-007121,1
4742,7208,fig-007122,1
4743,7208,fig-007123,1
4744,7208,fig-007124,1
4745,7208,fig-007125,1
4746,7208,fig-007126,1
4747,7208,fig-007127,1
4748,7208,fig-007128,1
4749,7208,fig-007129,1
4750,7208,fig-007130,1
4751,7208,fig-007131,1
4752,7211,fig-000240,2
4753,7212,fig-008171,1
4754,7212,fig-008172,1
4755,7212,fig-008173,1
4756,7212,fig-008174,1
4757,7216,fig-003377,1
4758,7216,fig-003378,1
4759,7218,fig-000411,1
4760,7218,fig-005828,1
4761,7218,fig-005829,1
4762,7224,fig-001370,1
4763,7228,fig-000470,1
4764,7234,fig-000738,1
4765,7234,fig-006431,1
4766,7234,fig-006434,1
4767,7242,fig-000363,1
4768,7248,fig-000225,1
4769,7249,fig-008025,1
4770,7249,fig-008026,1
4771,7249,fig-008027,1
4772,7253,fig-000925,1
4773,7254,fig-000916,1
4774,7257,fig-007766,1
4775,7257,fig-007767,1
4776,7259,fig-009911,1
4777,7259,fig-009926,1
4778,7259,fig-009942,1
4779,7259,fig-009943,1
4780,7260,fig-004537,1
4781,7269,fig-009263,1
4782,7269,fig-009264,1
4783,7269,fig-009265,1
4784,7284,fig-000670,1
4785,7287,fig-005661,1
4786,7287,fig-005662,1
4787,7287,fig-005663,1
4788,7288,fig-000644,1
4789,7294,fig-003518,1
4790,7294,fig-003543,2
4791,7294,fig-003639,1
4792,7298,fig-008686,1
4793,7298,fig-008704,1
4794,7298,fig-008705,1
4795,7299,fig-003697,1
4796,7299,fig-003758,1
4797,7299,fig-003948,1
4798,7299,fig-003949,1
4799,7299,fig-003951,1
4800,7300,fig-000642,2
4801,7300,fig-006575,1
4802,7300,fig-006592,1
4803,7300,fig-006897,2
4804,7308,fig-005693,1
4805,7308,fig-005694,1
4806,7308,fig-005695,1
4807,7309,fig-001289,1
4808,7313,fig-000372,1
4809,7314,fig-007648,1
4810,7314,fig-007649,1
4811,7315,fig-007678,1
4812,7315,fig-007739,1
4813,7323,fig-008214,1
4814,7323,fig-008215,1
4815,7326,fig-001438,1
4816,7327,fig-006656,1
4817,7330,fig-000292,1
4818,7331,fig-000227,1
4819,7332,fig-002292,1
4820,7332,fig-002293,1
4821,7338,fig-001214,1
4822,7340,fig-001555,1
4823,7340,fig-003574,1
4824,7354,fig-001360,1
4825,7354,fig-005190,1
4826,7357,fig-000634,1
4827,7363,fig-000052,1
4828,7363,fig-000224,1
4829,7363,fig-000248,1
4830,7363,fig-000784,1
4831,7363,fig-000785,1
4832,7363,fig-000786,1
4833,7363,fig-000787,1
4834,7363,fig-000853,1
4835,7363,fig-006838,1
4836,7367,fig-003697,1
4837,7368,fig-000878,1
4838,7369,fig-000031,1
4839,7373,fig-000360,1
4840,7376,fig-000665,1
4841,7376,fig-000851,1
4842,7376,fig-005152,1
4843,7377,fig-000441,1
4844,7379,fig-006952,1
4845,7379,fig-006953,1
4846,7388,fig-007242,1
4847,7388,fig-007243,1
4848,7388,fig-007244,1
4849,7397,fig-000840,1
4850,7397,fig-002446,1
4851,7397,fig-002447,1
4852,7399,fig-000504,1
4853,7399,fig-004061,1
4854,7399,fig-004063,1
4855,7399,fig-004064,1
4856,7401,fig-004068,1
4857,7401,fig-004069,1
4858,7401,fig-004070,1
4859,7401,fig-004071,1
4860,7408,fig-000689,1
4861,7412,fig-000202,1
4862,7415,fig-000285,1
4863,7415,fig-000733,1
4864,7417,fig-007785,1
4865,7417,fig-007786,1
4866,7417,fig-007787,1
4867,7417,fig-007788,1
4868,7418,fig-000534,1
4869,7420,fig-008319,1
4870,7420,fig-008320,1
4871,7420,fig-008321,1
4872,7420,fig-008322,1
4873,7420,fig-008323,1
4874,7420,fig-008324,1
4875,7420,fig-008325,1
4876,7420,fig-008326,1
4877,7422,fig-009379,1
4878,7422,fig-009380,1
4879,7426,fig-006639,1
4880,7426,fig-006641,1
4881,7426,fig-006642,1
4882,7426,fig-006645,1
4883,7426,fig-006646,1
4884,7427,fig-001475,1
4885,7429,fig-000359,1
4886,7429,fig-000376,1
4887,7429,fig-005979,1
4888,7448,fig-000890,1
4889,7451,fig-004063,1
4890,7451,fig-004104,1
4891,7451,fig-004105,1
4892,7454,fig-001016,1
4893,7466,fig-000724,1
4894,7467,fig-000611,1
4895,7468,fig-001152,2
4896,7468,fig-007349,1
4897,7470,fig-001510,1
4898,7473,fig-008150,1
4899,7473,fig-008151,1
4900,7473,fig-008152,1
4901,7476,fig-004532,1
4902,7476,fig-009888,1
4903,7477,fig-000937,1
4904,7479,fig-007594,1
4905,7479,fig-008058,1
4906,7479,fig-008235,1
4907,7479,fig-008236,1
4908,7479,fig-008237,1
4909,7486,fig-000335,1
4910,7489,fig-000191,1
4911,7499,fig-006635,1
4912,7499,fig-006637,1
4913,7501,fig-001166,1
4914,7503,fig-008696,1
4915,7503,fig-008697,1
4916,7504,fig-000333,1
4917,7504,fig-007676,1
4918,7505,fig-004114,1
4919,7505,fig-004115,1
4920,7505,fig-004117,2
4921,7507,fig-000112,1
4922,7515,fig-007505,1
4923,7515,fig-007506,1
4924,7515,fig-007507,1
4925,7520,fig-001335,1
4926,7523,fig-001245,1
4927,7527,fig-000788,1
4928,7543,fig-002250,2
4929,7543,fig-006556,1
4930,7543,fig-006947,1
4931,7543,fig-007355,1
4932,7543,fig-007356,1
4933,7543,fig-007629,1
4934,7543,fig-007630,1
4935,7543,fig-007631,1
4936,7543,fig-007632,2
4937,7543,fig-007633,1
4938,7548,fig-000342,2
4939,7550,fig-000898,1
4940,7552,fig-008764,1
4941,7552,fig-008765,1
4942,7553,fig-000705,1
4943,7554,fig-000753,1
4944,7554,fig-001234,1
4945,7554,fig-006954,1
4946,7555,fig-001504,1
4947,7566,fig-000863,1
4948,7569,fig-004986,1
4949,7569,fig-005002,1
4950,7573,fig-001175,1
4951,7577,fig-000973,1
4952,7579,fig-001137,1
4953,7581,fig-003031,1
4954,7581,fig-003060,1
4955,7587,fig-000761,1
4956,7588,fig-000684,1
4957,7592,fig-001247,1
4958,7594,fig-000715,1
4959,7594,fig-000789,1
4960,7594,fig-007459,1
4961,7594,fig-007990,1
4962,7594,fig-008711,1
4963,7594,fig-009011,1
4964,7594,fig-009015,1
4965,7594,fig-009017,1
4966,7594,fig-009019,1
4967,7594,fig-009020,1
4968,7594,fig-009021,1
4969,7594,fig-009023,1
4970,7595,fig-000075,1
4971,7595,fig-002687,1
4972,7595,fig-002689,1
4973,7595,fig-003832,1
4974,7595,fig-003833,1
4975,7595,fig-010450,1
4976,7597,fig-003395,1
4977,7597,fig-003396,1
4978,7602,fig-011034,1
4979,7609,fig-001360,1
4980,7610,fig-001242,1
4981,7615,fig-001021,1
4982,7619,fig-003612,2
4983,7620,fig-004795,1
4984,7620,fig-008646,1
4985,7620,fig-008676,1
4986,7622,fig-002319,1
4987,7622,fig-002323,1
4988,7636,fig-000553,1
4989,7636,fig-003624,1
4990,7637,fig-000661,1
4991,7640,fig-009418,1
4992,7640,fig-009419,1
4993,7640,fig-009420,1
4994,7640,fig-009421,1
4995,7640,fig-009422,1
4996,7641,fig-000701,1
4997,7641,fig-000715,1
4998,7641,fig-005780,1
4999,7641,fig-007427,1
5000,7641,fig-007463,1
5001,7644,fig-009001,1
5002,7644,fig-009002,1
5003,7648,fig-006291,1
5004,7648,fig-006292,1
5005,7649,fig-007687,1
5006,7649,fig-007712,1
5007,7649,fig-007713,1
5008,7649,fig-007714,1
5009,7649,fig-007715,1
5010,7649,fig-007716,1
5011,7649,fig-007717,1
5012,7649,fig-007718,1
5013,7649,fig-007719,1
5014,7649,fig-007720,1
5015,7649,fig-007721,1
5016,7649,fig-007722,1
5017,7649,fig-007723,1
5018,7649,fig-007724,1
5019,7649,fig-007725,1
5020,7649,fig-007726,1
5021,7649,fig-007727,1
5022,7649,fig-007728,1
5023,7649,fig-007729,1
5024,7649,fig-007730,1
5025,7649,fig-007731,1
5026,7649,fig-007732,1
5027,7655,fig-000762,2
5028,7656,fig-009725,1
5029,7656,fig-009726,1
5030,7656,fig-009727,1
5031,7656,fig-009728,1
5032,7656,fig-009729,1
5033,7656,fig-009730,1
5034,7656,fig-009731,1
5035,7656,fig-009732,1
5036,7665,fig-001231,1
5037,7667,fig-009280,1
5038,7667,fig-009281,1
5039,7667,fig-009282,1
5040,7667,fig-009283,1
5041,7667,fig-009284,1
5042,7671,fig-004401,1
5043,7671,fig-008725,1
5044,7671,fig-008741,1
5045,7672,fig-000221,1
5046,7683,fig-000546,1
5047,7684,fig-005204,2
5048,7684,fig-005205,1
5049,7684,fig-005276,1
5050,7684,fig-005277,1
5051,7684,fig-005278,1
5052,7686,fig-000028,1
5053,7688,fig-002289,1
5054,7692,fig-001146,1
5055,7701,fig-000114,1
5056,7712,fig-001520,1
5057,7716,fig-000114,1
5058,7719,fig-000547,1
5059,7729,fig-001354,1
5060,7729,fig-001359,1
5061,7729,fig-003472,1
5062,7731,fig-000113,1
5063,7736,fig-000750,1
5064,7742,fig-000874,1
5065,7742,fig-002330,8
5066,7742,fig-003793,1
5067,7742,fig-003794,2
5068,7746,fig-004759,1
5069,7746,fig-004761,1
5070,7746,fig-005111,1
5071,7748,fig-009227,1
5072,7748,fig-009228,1
5073,7748,fig-009229,1
5074,7749,fig-000334,1
5075,7749,fig-008072,1
5076,7750,fig-000285,1
5077,7750,fig-001010,1
5078,7750,fig-005101,1
5079,7751,fig-002290,1
5080,7751,fig-002300,1
5081,7751,fig-002301,1
5082,7752,fig-001655,1
5083,7752,fig-003495,1
5084,7754,fig-004024,2
5085,7754,fig-004035,2
5086,7756,fig-008125,1
5087,7756,fig-008575,1
5088,7758,fig-002366,1
5089,7758,fig-002367,1
5090,7759,fig-001182,1
5091,7760,fig-001434,1
5092,7760,fig-002743,1
5093,7760,fig-002744,1
5094,7760,fig-002745,1
5095,7760,fig-002746,1
5096,7764,fig-000993,1
5097,7769,fig-001492,1
5098,7769,fig-007885,1
5099,7776,fig-000657,1
5100,7778,fig-000264,1
5101,7782,fig-008000,1
5102,7782,fig-008001,1
5103,7782,fig-008002,1
5104,7792,fig-001469,1
5105,7793,fig-003855,1
5106,7793,fig-003856,1
5107,7793,fig-003857,1
5108,7797,fig-000302,1
5109,7814,fig-009041,1
5110,7814,fig-009042,1
5111,7814,fig-009043,1
5112,7814,fig-009044,1
5113,7814,fig-009045,1
5114,7814,fig-009046,1
5115,7817,fig-000020,1
5116,7819,fig-000597,1
5117,7822,fig-000690,1
5118,7830,fig-001154,2
5119,7832,fig-004698,1
5120,7832,fig-004699,1
5121,7835,fig-000208,1
5122,7845,fig-008163,1
5123,7845,fig-008684,1
5124,7845,fig-008687,1
5125,7845,fig-008698,1
5126,7845,fig-008706,1
5127,7847,fig-001087,100
5128,7848,fig-004577,1
5129,7848,fig-004578,1
5130,7850,fig-000091,1
5131,7850,fig-000166,1
5132,7850,fig-000190,1
5133,7850,fig-000270,1
5134,7850,fig-000281,1
5135,7850,fig-000874,1
5136,7850,fig-003668,1
5137,7850,fig-003688,1
5138,7850,fig-005758,1
5139,7850,fig-010454,1
5140,7851,fig-000267,1
5141,7854,fig-000359,1
5142,7854,fig-000628,1
5143,7854,fig-000629,1
5144,7854,fig-000631,1
5145,7854,fig-002227,1
5146,7856,fig-000046,1
5147,7856,fig-000912,1
5148,7856,fig-001326,1
5149,7861,fig-011292,1
5150,7861,fig-011293,1
5151,7866,fig-000928,1
5152,7867,fig-001492,1
5153,7869,fig-001714,1
5154,7869,fig-001889,2
5155,7869,fig-001939,1
5156,7869,fig-002514,1
5157,7869,fig-002515,1
5158,7869,fig-002516,1
5159,7869,fig-002517,1
5160,7869,fig-002518,1
5161,7869,fig-002519,1
5162,7869,fig-002520,2
5163,7869,fig-002521,2
5164,7869,fig-002522,1
5165,7869,fig-002523,1
5166,7869,fig-002524,2
5167,7869,fig-002525,1
5168,7869,fig-002526,1
5169,7869,fig-002527,1
5170,7869,fig-002528,1
5171,7869,fig-002529,1
5172,7869,fig-002530,1
5173,7869,fig-010442,1
5174,7869,fig-010443,1
5175,7869,fig-010470,1
5176,7879,fig-000121,1
5177,7881,fig-000101,1
5178,7881,fig-000211,1
5179,7881,fig-000776,1
5180,7881,fig-000777,1
5181,7881,fig-000807,1
5182,7881,fig-000808,1
5183,7881,fig-000812,1
5184,7881,fig-000813,1
5185,7881,fig-001249,1
5186,7883,fig-000208,1
5187,7901,fig-000497,1
5188,7903,fig-006731,1
5189,7903,fig-006739,1
5190,7904,fig-000404,1
5191,7909,fig-009562,1
5192,7909,fig-009563,1
5193,7914,fig-000020,2
5194,7914,fig-001127,2
5195,7914,fig-006908,2
5196,7915,fig-000873,1
5197,7916,fig-000586,1
5198,7919,fig-010632,2
5199,7920,fig-000208,1
5200,7920,fig-000990,1
5201,7920,fig-008010,1
5202,7922,fig-000950,1
5203,7924,fig-007349,1
5204,7925,fig-010104,1
5205,7925,fig-010105,1
5206,7925,fig-010106,1
5207,7925,fig-010107,1
5208,7928,fig-002498,1
5209,7928,fig-002501,1
5210,7928,fig-002502,1
5211,7928,fig-002503,1
5212,7928,fig-002504,1
5213,7928,fig-002505,1
5214,7930,fig-000274,1
5215,7939,fig-008815,1
5216,7939,fig-008851,1
5217,7939,fig-008852,1
5218,7939,fig-008853,1
5219,7939,fig-008854,1
5220,7941,fig-001243,1
5221,7950,fig-005369,1
5222,7950,fig-005370,1
5223,7951,fig-000227,1
5224,7951,fig-001424,1
5225,7951,fig-004561,1
5226,7954,fig-001202,1
5227,7956,fig-000342,1
5228,7958,fig-000549,1
5229,7972,fig-004012,1
5230,7972,fig-004013,1
5231,7972,fig-004014,1
5232,7972,fig-004015,1
5233,7972,fig-004016,1
5234,7977,fig-001196,1
5235,7978,fig-000983,1
5236,7979,fig-000021,1
5237,7983,fig-000353,1
5238,7992,fig-006718,1
5239,7992,fig-007825,1
5240,7992,fig-007826,1
5241,7992,fig-007889,1
5242,7992,fig-007890,1
5243,7993,fig-000287,1
5244,7994,fig-003321,1
5245,7994,fig-003322,1
5246,7995,fig-000792,1
5247,7999,fig-000257,1
5248,8004,fig-005773,1
5249,8004,fig-005774,1
5250,8005,fig-000762,2
5251,8005,fig-004696,1
5252,8006,fig-009269,1
5253,8006,fig-009270,1
5254,8009,fig-001340,1
5255,8017,fig-000480,1
5256,8023,fig-000802,1
5257,8034,fig-001595,1
5258,8034,fig-003517,1
5259,8034,fig-003623,1
5260,8037,fig-000225,1
5261,8037,fig-000803,2
5262,8059,fig-000981,1
5263,8066,fig-000726,1
5264,8068,fig-000079,1
5265,8069,fig-000856,1
5266,8069,fig-009007,1
5267,8070,fig-000406,1
5268,8070,fig-010414,1
5269,8074,fig-006694,1
5270,8074,fig-006695,1
5271,8074,fig-006696,1
5272,8074,fig-006697,1
5273,8076,fig-001227,1
5274,8076,fig-004090,1
5275,8076,fig-004091,1
5276,8077,fig-005063,1
5277,8077,fig-005616,3
5278,8081,fig-002118,1
5279,8081,fig-006477,2
5280,8087,fig-003622,1
5281,8094,fig-005773,1
5282,8098,fig-010214,1
5283,8098,fig-010215,1
5284,8098,fig-010216,1
5285,8099,fig-008658,2
5286,8099,fig-008660,1
5287,8099,fig-008661,1
5288,8103,fig-003200,1
5289,8103,fig-003205,1
5290,8111,fig-003279,1
5291,8111,fig-003280,1
5292,8111,fig-003281,1
5293,8111,fig-003282,1
5294,8114,fig-006291,1
5295,8122,fig-004768,1
5296,8122,fig-004769,1
5297,8122,fig-004770,1
5298,8126,fig-000231,1
5299,8132,fig-000567,1
5300,8146,fig-000984,1
5301,8152,fig-008633,1
5302,8152,fig-008634,1
5303,8152,fig-008635,1
5304,8152,fig-008636,1
5305,8152,fig-008637,1
5306,8152,fig-008638,1
5307,8152,fig-008639,1
5308,8152,fig-008640,1
5309,8156,fig-003320,1
5310,8156,fig-005747,1
5311,8157,fig-000456,1
5312,8161,fig-000636,1
5313,8164,fig-008027,1
5314,8164,fig-009755,1
5315,8164,fig-009757,1
5316,8167,fig-000178,1
5317,8169,fig-001940,1
5318,8169,fig-004133,1
5319,8169,fig-004180,1
5320,8169,fig-010467,1
5321,8170,fig-002990,1
5322,8170,fig-003001,1
5323,8175,fig-002169,1
5324,8175,fig-002170,1
5325,8175,fig-002171,1
5326,8179,fig-007595,1
5327,8179,fig-007596,1
5328,8179,fig-007597,1
5329,8179,fig-007598,1
5330,8179,fig-007599,1
5331,8179,fig-007600,1
5332,8181,fig-006413,1
5333,8182,fig-003612,1
5334,8183,fig-003565,1
5335,8183,fig-003566,1
5336,8188,fig-009621,1
5337,8188,fig-009622,1
5338,8196,fig-000742,1
5339,8203,fig-001377,1
5340,8204,fig-004976,1
5341,8204,fig-004978,1
5342,8204,fig-004979,1
5343,8215,fig-003267,1
5344,8217,fig-003190,1
5345,8218,fig-008117,1
5346,8218,fig-008118,1
5347,8219,fig-000057,1
5348,8219,fig-000216,1
5349,8219,fig-000430,1
5350,8219,fig-000648,1
5351,8219,fig-002229,1
5352,8219,fig-007112,1
5353,8219,fig-007114,1
5354,8219,fig-007117,1
5355,8223,fig-006305,1
5356,8223,fig-006309,1
5357,8223,fig-006310,1
5358,8231,fig-009638,1
5359,8231,fig-009639,1
5360,8231,fig-009640,1
5361,8232,fig-004759,2
5362,8232,fig-004761,1
5363,8239,fig-010155,1
5364,8239,fig-010156,1
5365,8239,fig-010157,1
5366,8249,fig-000018,1
5367,8249,fig-000489,1
5368,8249,fig-001059,1
5369,8252,fig-000070,1
5370,8255,fig-002435,1
5371,8255,fig-002436,1
5372,8257,fig-001417,1
5373,8257,fig-003466,1
5374,8259,fig-002583,1
5375,8259,fig-002584,1
5376,8261,fig-009666,1
5377,8261,fig-009671,1
5378,8262,fig-001307,1
5379,8262,fig-002221,1
5380,8263,fig-001476,1
5381,8265,fig-000204,1
5382,8267,fig-000631,1
5383,8268,fig-000873,1
5384,8268,fig-005903,1
5385,8268,fig-005904,1
5386,8268,fig-005905,1
5387,8268,fig-005906,1
5388,8269,fig-000326,1
5389,8269,fig-006425,1
5390,8269,fig-006426,1
5391,8269,fig-006427,1
5392,8269,fig-006428,1
5393,8269,fig-006429,1
5394,8273,fig-001152,1
5395,8273,fig-007350,1
5396,8273,fig-007351,1
5397,8275,fig-000336,1
5398,8276,fig-004789,1
5399,8276,fig-004796,1
5400,8276,fig-004797,1
5401,8278,fig-005036,1
5402,8278,fig-005037,1
5403,8278,fig-005038,1
5404,8278,fig-005039,1
5405,8278,fig-005040,1
5406,8279,fig-006293,1
5407,8280,fig-008453,1
5408,8280,fig-008454,1
5409,8280,fig-008455,1
5410,8280,fig-008456,1
5411,8280,fig-008457,1
5412,8280,fig-008458,1
5413,8280,fig-008459,1
5414,8288,fig-000063,1
5415,8292,fig-008265,1
5416,8292,fig-008266,1
5417,8293,fig-009011,1
5418,8293,fig-009015,1
5419,8293,fig-009016,1
5420,8295,fig-010220,1
5421,8295,fig-010221,1
5422,8295,fig-010222,1
5423,8297,fig-000286,1
5424,8297,fig-000470,1
5425,8298,fig-000467,1
5426,8298,fig-004689,1
5427,8298,fig-009492,1
5428,8298,fig-009493,1
5429,8299,fig-004795,1
5430,8299,fig-006792,1
5431,8299,fig-008016,1
5432,8299,fig-008017,1
5433,8301,fig-000273,1
5434,8302,fig-002687,1
5435,8302,fig-003688,1
5436,8302,fig-003890,1
5437,8302,fig-003891,1
5438,8302,fig-003892,1
5439,8306,fig-009406,1
5440,8310,fig-005774,1
5441,8311,fig-000020,1
5442,8311,fig-001127,2
5443,8311,fig-006908,2
5444,8324,fig-000730,1
5445,8324,fig-001042,1
5446,8324,fig-005769,1
5447,8339,fig-001136,1
5448,8341,fig-001461,1
5449,8342,fig-001158,1
5450,8345,fig-001235,1
5451,8347,fig-000020,1
5452,8347,fig-001127,1
5453,8348,fig-000045,1
5454,8348,fig-000048,1
5455,8348,fig-000059,1
5456,8348,fig-000095,1
5457,8348,fig-000786,1
5458,8348,fig-000830,1
5459,8348,fig-000831,1
5460,8348,fig-000832,1
5461,8352,fig-001275,1
5462,8354,fig-000191,2
5463,8354,fig-009922,1
5464,8354,fig-009946,1
5465,8354,fig-009947,1
5466,8354,fig-009948,1
5467,8357,fig-006836,1
5468,8357,fig-006837,1
5469,8360,fig-000477,1
5470,8360,fig-004694,1
5471,8362,fig-002491,1
5472,8362,fig-002492,1
5473,8362,fig-002493,1
5474,8362,fig-002494,1
5475,8379,fig-005192,1
5476,8379,fig-005246,1
5477,8379,fig-005247,1
5478,8379,fig-005248,1
5479,8391,fig-006377,1
5480,8391,fig-006378,1
5481,8393,fig-005777,1
5482,8393,fig-009258,2
5483,8397,fig-009344,1
5484,8397,fig-009345,1
5485,8399,fig-002048,1
5486,8399,fig-003732,1
5487,8399,fig-003786,1
5488,8399,fig-003787,1
5489,8402,fig-003048,1
5490,8402,fig-003049,1
5491,8402,fig-003050,1
5492,8403,fig-003724,1
5493,8403,fig-003732,1
5494,8403,fig-009103,1
5495,8406,fig-001092,1
5496,8406,fig-005151,1
5497,8406,fig-005216,1
5498,8406,fig-005500,1
5499,8406,fig-005502,3
5500,8408,fig-000301,1
5501,8410,fig-001523,1
5502,8412,fig-002392,1
5503,8412,fig-002393,1
5504,8414,fig-003524,2
5505,8414,fig-003525,1
5506,8414,fig-003526,1
5507,8416,fig-000400,1
5508,8416,fig-000662,1
5509,8417,fig-000218,1
5510,8418,fig-000088,1
5511,8419,fig-006242,1
5512,8429,fig-000713,1
5513,8431,fig-003174,1
5514,8431,fig-003200,1
5515,8431,fig-003202,1
5516,8435,fig-002405,1
5517,8435,fig-002406,1
5518,8435,fig-002407,1
5519,8438,fig-005056,1
5520,8438,fig-005062,1
5521,8438,fig-005238,1
5522,8438,fig-005239,1
5523,8438,fig-005241,1
5524,8438,fig-010311,1
5525,8441,fig-000393,1
5526,8441,fig-008854,1
5527,8441,fig-009126,1
5528,8441,fig-009458,1
5529,8441,fig-009459,1
5530,8441,fig-009460,1
5531,8441,fig-009461,4
5532,8441,fig-009462,1
5533,8441,fig-009463,1
5534,8442,fig-001274,1
5535,8442,fig-005784,1
5536,8442,fig-005798,1
5537,8442,fig-005817,1
5538,8442,fig-005818,1
5539,8443,fig-001055,1
5540,8447,fig-000124,1
5541,8447,fig-003509,1
5542,8447,fig-003537,1
5543,8447,fig-003561,1
5544,8447,fig-003562,1
5545,8458,fig-000775,1
5546,8461,fig-006276,1
5547,8461,fig-006277,1
5548,8461,fig-006278,1
5549,8461,fig-006279,1
5550,8461,fig-006280,1
5551,8461,fig-006281,1
5552,8461,fig-006282,1
5553,8461,fig-006283,1
5554,8461,fig-006284,1
5555,8473,fig-010426,1
5556,8473,fig-010427,1
5557,8481,fig-009142,1
5558,8481,fig-009671,1
5559,8481,fig-009678,1
5560,8481,fig-009679,1
5561,8486,fig-007173,1
5562,8486,fig-007174,1
5563,8486,fig-007175,1
5564,8487,fig-002510,1
5565,8488,fig-006810,1
5566,8488,fig-006811,1
5567,8494,fig-000607,1
5568,8499,fig-004980,1
5569,8499,fig-004981,1
5570,8499,fig-004982,1
5571,8502,fig-004458,1
5572,8502,fig-004459,1
5573,8505,fig-001516,1
5574,8505,fig-003672,1
5575,8505,fig-010438,2
5576,8508,fig-000970,1
5577,8511,fig-000230,1
5578,8512,fig-001393,1
5579,8520,fig-001379,1
5580,8525,fig-000194,1
5581,8527,fig-006536,1
5582,8527,fig-006537,1
5583,8527,fig-006538,1
5584,8527,fig-006539,1
5585,8528,fig-005047,1
5586,8528,fig-005048,1
5587,8528,fig-005049,1
5588,8535,fig-005285,1
5589,8535,fig-005540,1
5590,8543,fig-000447,1
5591,8546,fig-000736,1
5592,8547,fig-002229,1
5593,8547,fig-006726,1
5594,8547,fig-006727,1
5595,8547,fig-006903,1
5596,8547,fig-007110,1
5597,8549,fig-004978,1
5598,8549,fig-004980,1
5599,8550,fig-001102,1
5600,8551,fig-001953,1
5601,8551,fig-005006,1
5602,8559,fig-005619,1
5603,8559,fig-010656,1
5604,8560,fig-008824,1
5605,8560,fig-008825,1
5606,8561,fig-000285,1
5607,8561,fig-000733,1
5608,8561,fig-001010,1
5609,8561,fig-004401,1
5610,8561,fig-005106,1
5611,8561,fig-005107,1
5612,8561,fig-005108,1
5613,8561,fig-005109,1
5614,8561,fig-005110,1
5615,8566,fig-000487,2
5616,8570,fig-000632,1
5617,8576,fig-004798,1
